"gene_name","sigma_b_sq_stationary","sigma_eps_sq_stationary","range_stationary","prop_spatial_stationary","log_ml_stationary","sigma_b_sq_nonstationary","sigma_eps_sq_nonstationary","range_nonstationary","prop_spatial_nonstationary","log_ml_nonstationary","log_bayes_factor","bayes_factor","bf_interpretation","dataset_name","dataset_file","n_spots","n_genes_total"
"C12orf49",0.000818615942661788,0.182643013742804,180.771472347013,0.00446205533039937,-2439.58314716277,4.24903910913649e-06,0.182704009384813,3137.15555052272,2.32558678287973e-05,-2443.46136936118,-3.87822219840609,0.0206875709052609,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FBXW8",0.000482395792216005,0.0969307966161385,201.327610316311,0.00495205813801697,-1093.23500978486,1.12139207721509e-05,0.096942328649012,731.440351209331,0.000115662826493209,-1098.87127080371,-5.63626101885734,0.00356617737969006,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TESC",0.0191695577771753,0.616370044374233,555.387655527224,0.0301626487354731,-5048.26975260759,0.0200539907109861,0.615403710775279,456.620055015667,0.0315583408055045,-5055.22541275972,-6.95566015212808,0.000953224460008816,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FBXO21",0.000728394234832875,0.340482439574235,864.173132364463,0.00213473360942714,-3769.70524463977,7.82272447539744e-05,0.340783431219752,412.873631323613,0.000229498515926866,-3773.53595494137,-3.83071030160727,0.0216942007302356,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RFC5",0.000128004085759677,0.0874736148059642,105.04622263418,0.00146120685187212,-875.496069037597,0.0447427022019327,0.0861020442271791,47.3212658484168,0.341952607368712,-878.161231170096,-2.66516213249918,0.0695880701308674,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"WSB2",0.00343710144026675,0.501154911064946,288.348237281019,0.00681164456647289,-4586.18836673408,6.11534525566622e-05,0.501112497564988,526.090573151823,0.000122020486177797,-4592.00098854533,-5.8126218112493,0.00298958166945444,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"VSIG10",9.53878838847525e-05,0.169708652455918,88.1967790957778,0.000561752733879993,-2283.82972910628,3.03323931306884e-05,0.169980471287081,601.725489197229,0.000178414503514396,-2289.21045269208,-5.3807235857962,0.0046044889814753,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PEBP1",0.14926893547083,0.841408578832745,907.625645283224,0.150673587838281,-5798.02857720025,0.14788405666001,0.841686107086933,855.969519830703,0.149442719756279,-5806.33976974633,-8.31119254607256,0.000245750799392735,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TAOK3",0.000102099522331427,0.326765717356754,141.132026143162,0.000312357219215605,-3674.26707986548,2.12923528319739e-05,0.325792970707792,50.8245002065519,6.53511992751897e-05,-3680.13874101674,-5.87166115126547,0.00281818800700012,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SUDS3",0.000144058353279005,0.26935591941464,138.363403013554,0.000534539388359658,-3265.67961862626,6.86775110292027e-07,0.269406475230468,986.843384501133,2.5492088078854e-06,-3269.2041453655,-3.52452673924108,0.0294657490525799,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SRRM4",0.000233137142380541,0.127838418952972,22.6715043958758,0.00182036628185391,-1683.30859439497,0.000103455551421145,0.127769758296743,284.150565601517,0.000809047870994997,-1688.11184942915,-4.80325503418203,0.00820300249190357,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"HSPB8",0.0489941444251762,0.815614489760816,1139.46266631497,0.0566662678210505,-5675.77737316306,0.046693620310328,0.815625132918683,1091.54098581698,0.0541489097105689,-5683.13710489456,-7.35973173150069,0.000636369154439519,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PRKAB1",1.2780073296798e-06,0.161095672190227,144.921145734783,7.93315657504723e-06,-2173.29193081548,1.67565140710727e-06,0.161140173812585,432.460322958814,1.03986109919987e-05,-2177.60973658282,-4.31780576734081,0.013329098621895,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RAB35",0.0161651642778065,0.196698428828256,253.884539908441,0.0759414235282214,-2620.02862991961,0.00988147173786462,0.196747719287553,319.979766349705,0.0478222447120218,-2626.93133058946,-6.90270066984795,0.0010050674052216,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AC004812.2",0.00703376009222912,0.0819593159106853,37.3109733948363,0.0790371611831776,-743.550787501965,6.54388858515377e-10,0.0828422089761202,178.390999035866,7.89922023367154e-09,-747.436511545632,-3.88572404366607,0.0205329566208535,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GCN1",8.471109847349e-05,0.271847301600867,26.966533918294,0.000311515726422215,-3333.14939228039,1.12786571258329e-07,0.278692544985424,1787.70893144392,4.04698753673671e-07,-3338.34219313342,-5.19280085303444,0.00555642227791148,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RPLP0",0.15316399014281,0.825678533782598,1045.26170475055,0.156474597699928,-5760.59597879097,0.147035953935379,0.825716916022235,952.721203719305,0.151154479700261,-5768.06482080075,-7.46884200978275,0.000570588650537728,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PXN-AS1",2.13944154510406e-07,0.13028774728631,22.6546595713957,1.64208690112177e-06,-1721.65361891734,0.00337414265670389,0.129974745182068,72.4829577643797,0.0253031180941191,-1727.80305728626,-6.14943836891598,0.00213468033626147,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PXN",0.067251082846967,0.337547239750937,127.221347103816,0.166134786368098,-3755.68050372742,0.0736767450887583,0.331108814557557,73.8565521401863,0.182014262448329,-3762.02910507484,-6.3486013474203,0.00174919193796489,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SIRT4",3.51963998580603e-05,0.119746535572412,19.4344002634334,0.000293837793781512,-1589.41502774326,0.000201653498989148,0.122009954908302,946.475400787396,0.00165003555404576,-1595.53133836844,-6.11631062517699,0.00220658187166628,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MSI1",0.00153069765832496,0.0596524305016138,119.599242072866,0.0250182967814847,-70.6300196855048,0.000114318551132052,0.0596985188865434,745.331395965422,0.0019112711589911,-77.6458504838357,-7.01583079833082,0.000897559810738586,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"COX6A1",0.023385538167723,0.71262364228717,1054.96190447929,0.0317734327080941,-5367.92429431539,0.0248525241424591,0.711826367762242,892.687555772182,0.0337358982530398,-5374.61177680918,-6.68748249378314,0.0012464166882419,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TRIAP1",8.32084469796906e-12,0.269506688700653,214.869267142978,3.08743532037318e-11,-3265.29565153286,0.0063638162580269,0.267954795583654,93.2583101925201,0.023198631019975,-3271.93526841418,-6.63961688131485,0.00130752808633043,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GATC",0.00113031248287395,0.197902294862285,33.1279335578423,0.00567903168204885,-2611.35389305069,6.26154610024251e-08,0.198058428861924,1169.77983225292,3.1614630877654e-07,-2614.30702528071,-2.95313223001358,0.0521760224315939,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SRSF9",0.00243318142350021,0.397762017252603,556.541857766641,0.00607998654543953,-4096.13370794798,9.39257264148628e-07,0.396300899492978,8.08492053990255,2.37005527683299e-06,-4099.09679840996,-2.96309046197803,0.051659019984815,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"DYNLL1",0.070131350138873,0.775389123030204,739.562258275365,0.0829445913663275,-5581.40159984962,0.0706627922505602,0.775300474197433,705.357387842318,0.0835293860302672,-5589.70747086107,-8.30587101144738,0.000247062056636857,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"NRAV",0.0129759445564553,0.113937479280871,180.71648752428,0.102242490700491,-1455.70965779553,0.00299723512358579,0.111496794798696,254.810947703031,0.0261780909067512,-1463.00709395409,-7.29743615856114,0.000677272971651667,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"COQ5",0.00989730810936573,0.403373709877323,441.959907439125,0.0239487108425409,-4138.11942702604,0.0052944752615462,0.403362418380093,564.940614661835,0.0129557957884079,-4143.86513011286,-5.74570308682178,0.00319648635396514,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RNF10",0.0397860596060211,0.614849304326044,362.430421261331,0.0607759094575128,-5052.59767222153,0.00063415454450949,0.620095453868839,277.506223126104,0.00102162767155647,-5054.94769657459,-2.35002435306433,0.0953668397124875,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"POP5",1.57958285789471e-21,0.429148558584718,767.74294118555,3.6807367199461e-21,-4248.24406412393,0.000104374206081738,0.427285244288142,199.221277749405,0.000244213246099586,-4254.34435581864,-6.10029169470727,0.00224221358225175,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CABP1",0.000211000226603417,0.127888368296414,80.6393176690852,0.00164716055228254,-1682.09842528173,1.12755701593616e-06,0.127832410346453,1044.81735363307,8.82051012925585e-06,-1687.27624530777,-5.1778200260394,0.00564028870450979,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MLEC",0.00654311448040708,0.518388776973748,1049.48812001303,0.0124646922523253,-4672.54985593198,0.00378875245557894,0.517754188916253,474.213549099491,0.00726450720551075,-4677.18256037829,-4.6327044463078,0.00972841352126754,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"UNC119B",5.02153948604146e-09,0.133606173580952,21442.5460189901,3.75846352209629e-08,-1765.75722232761,1.89284390019912e-12,0.134492664318523,259800.449883282,1.40739564478372e-11,-1771.28418066973,-5.52695834211954,0.0039780706357089,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ACADS",0.0142305816289076,0.557129859873013,791.914756076236,0.0249064873856161,-4835.60537501641,0.0128511384679315,0.556498968959822,667.42941020282,0.0225715922422343,-4841.60920370861,-6.00382869220357,0.00246927994223906,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SPPL3",0.00180805728983876,0.315637892523832,163.976273558765,0.00569563823668257,-3601.24266238403,2.44181781412033e-11,0.315679308690336,449.999781157346,7.73512151956321e-11,-3604.98342002641,-3.74075764238842,0.0237361128318412,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"C12orf43",0.000175933108124171,0.151619697106425,157.840048135814,0.00115901299579906,-2039.25943300689,0.000154230722101044,0.151198617723561,465.249660869744,0.00101901433428532,-2045.37942883109,-6.1199958241989,0.00219846514337654,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"OASL",0.00461120132135103,0.0454568583592195,563.52514793491,0.0920986623162563,446.876553650659,8.02063073237328e-06,0.0448969343682439,18.466414224049,0.000178613490038151,494.646310995671,47.7697573450125,5.57367981674088e+20,"Extreme for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"P2RX4",5.56124828312361e-07,0.123989621547019,20.1135588033837,4.48523293340382e-06,-1616.0857963599,3.39829975326661e-05,0.12586896836461,12.4213956959683,0.000269914224924868,-1623.87865337704,-7.79285701714093,0.00041267218663481,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CAMKK2",0.00276790052670126,0.186261954046649,45.5074891846986,0.0146426633663161,-2481.82586722762,0.000352101301509438,0.18618009204691,210.43384257763,0.00188761679787765,-2485.56478094536,-3.73891371773152,0.023779920812446,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ANAPC5",0.00210891163428944,0.421865334837078,862.736861898296,0.00497415032125509,-4224.2962122725,0.000955818116977058,0.421751237324405,794.459786930172,0.00226118325841288,-4229.32653029612,-5.03031802362602,0.00653673140493096,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RNF34",8.98020976369177e-06,0.250659172049897,226.413762660026,3.58250925885049e-05,-3111.28068458023,3.54799734559818e-12,0.250593038592049,2980.56549192791,1.4158403463569e-11,-3113.12550024608,-1.84481566584736,0.158054453038212,"Moderate for stationary","HumanHeart","HumanHeart.rds",4247,36601
"KDM2B",0.00849991359076503,0.117023218824036,36.5507609424082,0.0677159136108586,-1497.68631313905,9.30392566047893e-07,0.117111477058378,161.365038573471,7.94444061307181e-06,-1502.38278671263,-4.69647357358531,0.00912740754664407,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ORAI1",0.000332577007075757,0.179400615804899,969.89157585306,0.00185039280654007,-2409.00845973261,4.00496150848368e-07,0.180069619610273,346.33175883028,2.2241134343833e-06,-2412.31647262708,-3.30801289446254,0.0365888073862601,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TMEM120B",0.000242290928400599,0.170458295170268,212.155839374386,0.00141939130929843,-2293.07443309232,1.5223127896889e-16,0.17055809991686,2816.84109967756,8.92547929667931e-16,-2294.59514967254,-1.52071658021623,0.218555218480438,"Moderate for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RHOF",0.000185542243048172,0.305515973616869,141.666966318427,0.000606939231316059,-3532.18528608467,0.000240445063219826,0.305535911664789,146.084067760089,0.000786342887307353,-3535.87734843198,-3.69206234730746,0.024920554171027,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"LINC01089",0.000164562406151306,0.0996175845756443,970.211189477405,0.00164921693037262,-1158.60583721407,3.22768233946873e-05,0.0997498413198641,643.151934186119,0.000323473022975389,-1162.14070431898,-3.53486710491075,0.0291626323025092,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SETD1B",2.70417439509989e-08,0.168036216591737,7.41580692683758,1.6092804365457e-07,-2247.33066192244,6.267264992573e-07,0.166869493460619,356.367570110534,3.75577424259373e-06,-2252.65504311236,-5.32438118992241,0.00487136453119981,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PSMD9",0.00017644299338267,0.412454273803746,560.737360171808,0.000427605086582585,-4173.71712165766,0.001052009115792,0.411828668741559,361.947135518506,0.00254797371785818,-4177.49570025957,-3.77857860191034,0.0228551546211823,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AC069503.1",1.66737867871225e-05,0.100610256756153,221.693181243861,0.000165699049917928,-1174.28848031346,3.20883428071079e-08,0.0982268105177717,184.513821608882,3.26675906053305e-07,-1176.91669028718,-2.62820997372705,0.0722076001255103,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"BCL7A",1.22955565647388e-30,0.22852597132251,7171.86434681558,5.38037602185116e-30,-2882.88911984652,0.000214104898638422,0.22488520380709,444.486766909921,0.000951157512963847,-2889.98263606722,-7.09351622069653,0.000830472102490622,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MLXIP",0.000561273514858908,0.308438250668884,792.618959069504,0.00181642193897086,-3558.25059703287,0.00740127533737888,0.301536664297131,380.670168559459,0.0239571589884201,-3563.01486727828,-4.76427024540953,0.0085291101291687,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"VPS33A",4.73396689312101e-06,0.18473632143189,16.9013562114051,2.56248773879864e-05,-2462.81192533348,0.000447929836800732,0.182524058169164,25.2453478888173,0.00244807875611064,-2462.96648733848,-0.154562004995569,0.856790365212248,"Anecdotal for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CLIP1",1.38707815553513e-05,0.471376910209748,63.4187072813544,2.94252287373587e-05,-4451.71690611194,1.99148915873695e-08,0.472377028223011,86.4115647209711,4.21588891032566e-08,-4457.72733954078,-6.01043342883986,0.00245302473830085,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ZCCHC8",0.00134900774092982,0.119803664972471,276.489599211317,0.011134774914302,-1546.3036678266,0.000353827336603705,0.119608451245121,510.416278124203,0.00294948829571171,-1554.78509182254,-8.48142399593962,0.000207283321848388,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RSRC2",4.02009679530259e-05,0.47275988528408,93.1264307511843,8.50274124772391e-05,-4459.52576915254,9.3842576127622e-06,0.472854136717183,507.756850259726,1.98455943343162e-05,-4463.79217027738,-4.2664011248371,0.0140321924995258,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
